"id","record_id","name","format","url","description"
464467,"https://registry.gdi-de.org/id/de.th.csw/613EC54D-F759-4F0F-A00B-55A307F43015",NULL,"OGC:WMS-http-get-map","https%3A%2F%2Fwww.geoproxy.geoportal-th.de%2Fgeoproxy%2Fservices%2Fbodengeologie%3FSERVICE%3DWMS%26REQUEST%3DGetCapabilities%26VERSION%3D1.3.0","INSPIRE-WMS TH Bodengeologie"
464508,"10.2909/156377d3-14ee-42f9-855e-71d8c710d441",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Heathlands%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
464530,"https://registry.gdi-de.org/id/de.th.csw/613EC54D-F759-4F0F-A00B-55A307F43015",NULL,"OGC:WMS-http-get-map","https%3A%2F%2Fwww.geoproxy.geoportal-th.de%2Fgeoproxy%2Fservices%2Fbodengeologie%3FSERVICE%3DWMS%26REQUEST%3DGetCapabilities%26VERSION%3D1.3.0","INSPIRE-WMS TH Bodengeologie"
464540,"http://id.igeo.pt/cdg/35821c18-cea8-47c4-bde0-4580d6808c11",NULL,"OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fgeoservices.madeira.gov.pt%2Fgeoserver%2FSO_CARTASOLOS%2Fwms%3FVERSION%3D1.3.0%26service%3DWMS%26REQUEST%3DGetCapabilities",NULL
464557,"9f51ffea-549b-48a7-9d6e-19cf7c84cc40",NULL,"OGC:WMS","https%3A%2F%2Fkart.miljodirektoratet.no%2Farcgis%2Fservices%2Fgrunnforurensning2%2FMapServer%2FWMSServer%3Fservice%3Dwms%26version%3D1.3.0%26request%3Dgetcapabilities",NULL
464718,"https://registry.gdi-de.org/id/de.be.csw/f926ced5-762b-35a1-8ac6-c8147e1581b6",NULL,"Darstellungsdienst - Wasserhaushalt 2022 - Versickerung aus Niederschlägen (Umweltatlas) (WMS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwms%2Fua_versickerung_2022%3Frequest%3DGetCapabilities%26service%3DWMS","Darstellungsdienst - Wasserhaushalt 2022 - Versickerung aus Niederschlägen (Umweltatlas) (WMS)"
466668,"https://registry.gdi-de.org/id/de.be.csw/f926ced5-762b-35a1-8ac6-c8147e1581b6",NULL,"Darstellungsdienst - Wasserhaushalt 2022 - Versickerung aus Niederschlägen (Umweltatlas) (WMS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwms%2Fua_versickerung_2022%3Frequest%3DGetCapabilities%26service%3DWMS","Darstellungsdienst - Wasserhaushalt 2022 - Versickerung aus Niederschlägen (Umweltatlas) (WMS)"
466787,"http://id.igeo.pt/cdg/35821c18-cea8-47c4-bde0-4580d6808c11",NULL,"OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fgeoservices.madeira.gov.pt%2Fgeoserver%2FSO_CARTASOLOS%2Fwms%3FVERSION%3D1.3.0%26service%3DWMS%26REQUEST%3DGetCapabilities",NULL
466978,"eea_v_4326_100_k_uhi-intensity_p_2008-2017_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FUrban_Heat_Island_Intensity%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
466984,"10.2909/156377d3-14ee-42f9-855e-71d8c710d441",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Heathlands%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
467078,"10.2909/05cbf86d-0168-47f5-9384-18c84b14f59c",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Vegetated%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
467110,"eea_r_3035_100_m_fga2-s-2009_p_2009-2016_v01_r00,DAT-222-en",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FFragmentation%2FFragmentation_2009_mesh_density%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
470504,"https://registry.gdi-de.org/id/de.be.csw/d0072cf8-b210-3077-b4c3-aa5e9232f463",NULL,"Downloaddienst - Mittlere effektive Kationenaustauschkapazität (KAKeff) der Böden 2020 (Umweltatlas) (WFS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_kakeff_2020%3Frequest%3DGetCapabilities%26service%3DWFS","Downloaddienst - Mittlere effektive Kationenaustauschkapazität (KAKeff) der Böden 2020 (Umweltatlas) (WFS)"
470506,"https://registry.gdi-de.org/id/de.be.csw/d0072cf8-b210-3077-b4c3-aa5e9232f463",NULL,"Downloaddienst - Mittlere effektive Kationenaustauschkapazität (KAKeff) der Böden 2020 (Umweltatlas) (WFS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_kakeff_2020%3Frequest%3DGetCapabilities%26service%3DWFS","Downloaddienst - Mittlere effektive Kationenaustauschkapazität (KAKeff) der Böden 2020 (Umweltatlas) (WFS)"
470692,"9f51ffea-549b-48a7-9d6e-19cf7c84cc40",NULL,"OGC:WMS","https%3A%2F%2Fkart.miljodirektoratet.no%2Farcgis%2Fservices%2Fgrunnforurensning2%2FMapServer%2FWMSServer%3Fservice%3Dwms%26version%3D1.3.0%26request%3Dgetcapabilities",NULL
470769,"eea_r_3035_100_m_fga2-s-2009_p_2009-2016_v01_r00,DAT-222-en",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FFragmentation%2FFragmentation_2009_mesh_density%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
470809,"eea_v_4326_100_k_uhi-intensity_p_2008-2017_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FUrban_Heat_Island_Intensity%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
470818,"10.2909/05cbf86d-0168-47f5-9384-18c84b14f59c",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Vegetated%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
471108,"https://registry.gdi-de.org/id/de.th.csw/613EC54D-F759-4F0F-A00B-55A307F43015",NULL,"OGC:WMS-http-get-map","https%3A%2F%2Fwww.geoproxy.geoportal-th.de%2Fgeoproxy%2Fservices%2Fbodengeologie%3FSERVICE%3DWMS%26REQUEST%3DGetCapabilities%26VERSION%3D1.3.0","INSPIRE-WMS TH Bodengeologie"
471441,"eea_v_3035_100_m_eni-cha-2000-2018_p_2000-2019_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FENI_CLC_Pilot%2FENI_CHA_Pilot_2000_2018_WM%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
471502,"eea_r_3035_100_m_fga2-s-2009_p_2009-2016_v01_r00,DAT-222-en",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FFragmentation%2FFragmentation_2009_mesh_density%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
471850,"eea_r_3035_100_m_fga2-s-2009_p_2009-2016_v01_r00,DAT-222-en",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FFragmentation%2FFragmentation_2009_mesh_density%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
471877,"eea_v_3035_100_m_eni-cha-2000-2018_p_2000-2019_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FENI_CLC_Pilot%2FENI_CHA_Pilot_2000_2018_WM%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
472495,"10.2909/5b3e4da9-4c14-498c-b20e-bc514470eab5",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Saltmarshes%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
472743,"http://paikkatiedot.fi/so/1000835",NULL,"http://www.opengis.net/def/serviceType/ogc/wms","https%3A%2F%2Favoin.metsakeskus.fi%2Frajapinnat%2Fv1%2Fstand%2Fows%3F",NULL
472745,"https://registry.gdi-de.org/id/de.be.csw/a54329fc-9976-323c-8c44-b9728d551ea9",NULL,"Downloaddienst - Kühlleistung der Böden ohne Berücksichtigung der Versiegelung 2020 (Umweltatlas) (WFS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_bklov_2020%3Frequest%3DGetCapabilities%26service%3DWFS","Downloaddienst - Kühlleistung der Böden ohne Berücksichtigung der Versiegelung 2020 (Umweltatlas) (WFS)"
473840,"10.2909/5b3e4da9-4c14-498c-b20e-bc514470eab5",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Saltmarshes%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
473847,"https://registry.gdi-de.org/id/de.be.csw/a54329fc-9976-323c-8c44-b9728d551ea9",NULL,"Downloaddienst - Kühlleistung der Böden ohne Berücksichtigung der Versiegelung 2020 (Umweltatlas) (WFS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_bklov_2020%3Frequest%3DGetCapabilities%26service%3DWFS","Downloaddienst - Kühlleistung der Böden ohne Berücksichtigung der Versiegelung 2020 (Umweltatlas) (WFS)"
474713,"eea_v_3035_100_m_eni-cha-2000-2018_p_2000-2019_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FENI_CLC_Pilot%2FENI_CHA_Pilot_2000_2018_WM%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
474715,"copernicus_v_3035_10_m_ua-2012_p_2011-2013_vxx_rxx",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUrbanAtlas%2FUA_UrbanAtlas_2012%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS","UrbanAtlas_2012"
474718,"https://registry.gdi-de.org/id/de.be.csw/3c3d6dfc-b127-3c7d-971f-207ed5b9d206",NULL,"Darstellungsdienst - Leistungsfähigkeit der Böden 2020 (Umweltatlas) (WMS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwms%2Fua_boden_leist_2020%3Frequest%3DGetCapabilities%26service%3DWMS","Darstellungsdienst - Leistungsfähigkeit der Böden 2020 (Umweltatlas) (WMS)"
474731,"20497e23-38f5-442b-b001-bdf181b1028e",NULL,"OGC:WMS","https%3A%2F%2Fwms.nibio.no%2Fcgi-bin%2Fjordsmonn%3FSERVICE%3DWMS%26VERSION%3D1.3.0%26REQUEST%3DGetCapabilities",NULL
475198,"copernicus_v_3035_10_m_ua-2012_p_2011-2013_vxx_rxx",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUrbanAtlas%2FUA_UrbanAtlas_2012%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS","UrbanAtlas_2012"
475210,"https://registry.gdi-de.org/id/de.be.csw/b8139272-bc73-3974-b5f1-1cf56a2e9e98",NULL,"Downloaddienst - Austauschhäufigkeit des Bodenwassers 2020 (Umweltatlas) (WFS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_austauschh_2020%3Frequest%3DGetCapabilities%26service%3DWFS","Downloaddienst - Austauschhäufigkeit des Bodenwassers 2020 (Umweltatlas) (WFS)"
475221,"https://registry.gdi-de.org/id/de.be.csw/7c59bcbd-4086-3c87-a679-1cce480d054b",NULL,"Darstellungsdienst - Kühlleistung der Böden mit Berücksichtigung der Versiegelung 2020 (Umweltatlas) (WMS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwms%2Fua_boden_bklmv_2020%3Frequest%3DGetCapabilities%26service%3DWMS","Darstellungsdienst - Kühlleistung der Böden mit Berücksichtigung der Versiegelung 2020 (Umweltatlas) (WMS)"
475231,"20497e23-38f5-442b-b001-bdf181b1028e",NULL,"OGC:WMS","https%3A%2F%2Fwms.nibio.no%2Fcgi-bin%2Fjordsmonn%3FSERVICE%3DWMS%26VERSION%3D1.3.0%26REQUEST%3DGetCapabilities",NULL
475541,"eea_r_3035_100_m_fga2-s-2009_p_2009-2016_v01_r00,DAT-222-en",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FFragmentation%2FFragmentation_2009_mesh_density%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
475551,"eea_r_3035_100_m_uhi-modelling_p_2008-2017_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FUrban_Heat_Island_modelling%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
475558,"https://registry.gdi-de.org/id/de.be.csw/3c3d6dfc-b127-3c7d-971f-207ed5b9d206",NULL,"Darstellungsdienst - Leistungsfähigkeit der Böden 2020 (Umweltatlas) (WMS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwms%2Fua_boden_leist_2020%3Frequest%3DGetCapabilities%26service%3DWMS","Darstellungsdienst - Leistungsfähigkeit der Böden 2020 (Umweltatlas) (WMS)"
475567,"https://registry.gdi-de.org/id/de.be.csw/7c59bcbd-4086-3c87-a679-1cce480d054b",NULL,"Darstellungsdienst - Kühlleistung der Böden mit Berücksichtigung der Versiegelung 2020 (Umweltatlas) (WMS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwms%2Fua_boden_bklmv_2020%3Frequest%3DGetCapabilities%26service%3DWMS","Darstellungsdienst - Kühlleistung der Böden mit Berücksichtigung der Versiegelung 2020 (Umweltatlas) (WMS)"
476135,"eea_v_4326_100_k_uhi-intensity_p_2008-2017_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FUrban_Heat_Island_Intensity%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
476141,"eea_r_3035_100_m_uhi-modelling_p_2008-2017_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FUrban_Heat_Island_modelling%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
476145,"eea_v_3035_100_m_eni-cha-2000-2018_p_2000-2019_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FENI_CLC_Pilot%2FENI_CHA_Pilot_2000_2018_WM%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
476155,"https://registry.gdi-de.org/id/de.be.csw/641f335c-63e7-315f-8d3a-64d48daa0e68",NULL,"Downloaddienst - Wasserversorgung der Böden 2020 (Umweltatlas) (WFS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_wasserversorgung_2020%3Frequest%3DGetCapabilities%26service%3DWFS","Downloaddienst - Wasserversorgung der Böden 2020 (Umweltatlas) (WFS)"
476158,"https://registry.gdi-de.org/id/de.be.csw/b8139272-bc73-3974-b5f1-1cf56a2e9e98",NULL,"Downloaddienst - Austauschhäufigkeit des Bodenwassers 2020 (Umweltatlas) (WFS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_austauschh_2020%3Frequest%3DGetCapabilities%26service%3DWFS","Downloaddienst - Austauschhäufigkeit des Bodenwassers 2020 (Umweltatlas) (WFS)"
476422,"eea_v_4326_100_k_uhi-intensity_p_2008-2017_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FUrban_Heat_Island_Intensity%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
476435,"10.2909/156377d3-14ee-42f9-855e-71d8c710d441",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Heathlands%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
476453,"https://registry.gdi-de.org/id/de.be.csw/641f335c-63e7-315f-8d3a-64d48daa0e68",NULL,"Downloaddienst - Wasserversorgung der Böden 2020 (Umweltatlas) (WFS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_wasserversorgung_2020%3Frequest%3DGetCapabilities%26service%3DWFS","Downloaddienst - Wasserversorgung der Böden 2020 (Umweltatlas) (WFS)"
476458,"https://registry.gdi-de.org/id/de.th.csw/613EC54D-F759-4F0F-A00B-55A307F43015",NULL,"OGC:WMS-http-get-map","https%3A%2F%2Fwww.geoproxy.geoportal-th.de%2Fgeoproxy%2Fservices%2Fbodengeologie%3FSERVICE%3DWMS%26REQUEST%3DGetCapabilities%26VERSION%3D1.3.0","INSPIRE-WMS TH Bodengeologie"
476464,"http://id.igeo.pt/cdg/35821c18-cea8-47c4-bde0-4580d6808c11",NULL,"OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fgeoservices.madeira.gov.pt%2Fgeoserver%2FSO_CARTASOLOS%2Fwms%3FVERSION%3D1.3.0%26service%3DWMS%26REQUEST%3DGetCapabilities",NULL
476476,"9f51ffea-549b-48a7-9d6e-19cf7c84cc40",NULL,"OGC:WMS","https%3A%2F%2Fkart.miljodirektoratet.no%2Farcgis%2Fservices%2Fgrunnforurensning2%2FMapServer%2FWMSServer%3Fservice%3Dwms%26version%3D1.3.0%26request%3Dgetcapabilities",NULL
476658,"https://registry.gdi-de.org/id/de.be.csw/f926ced5-762b-35a1-8ac6-c8147e1581b6",NULL,"Darstellungsdienst - Wasserhaushalt 2022 - Versickerung aus Niederschlägen (Umweltatlas) (WMS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwms%2Fua_versickerung_2022%3Frequest%3DGetCapabilities%26service%3DWMS","Darstellungsdienst - Wasserhaushalt 2022 - Versickerung aus Niederschlägen (Umweltatlas) (WMS)"
479100,"https://registry.gdi-de.org/id/de.be.csw/f926ced5-762b-35a1-8ac6-c8147e1581b6",NULL,"Darstellungsdienst - Wasserhaushalt 2022 - Versickerung aus Niederschlägen (Umweltatlas) (WMS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwms%2Fua_versickerung_2022%3Frequest%3DGetCapabilities%26service%3DWMS","Darstellungsdienst - Wasserhaushalt 2022 - Versickerung aus Niederschlägen (Umweltatlas) (WMS)"
479215,"http://id.igeo.pt/cdg/35821c18-cea8-47c4-bde0-4580d6808c11",NULL,"OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fgeoservices.madeira.gov.pt%2Fgeoserver%2FSO_CARTASOLOS%2Fwms%3FVERSION%3D1.3.0%26service%3DWMS%26REQUEST%3DGetCapabilities",NULL
479418,"eea_v_4326_100_k_uhi-intensity_p_2008-2017_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FUrban_Heat_Island_Intensity%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
479424,"10.2909/156377d3-14ee-42f9-855e-71d8c710d441",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Heathlands%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
479520,"10.2909/05cbf86d-0168-47f5-9384-18c84b14f59c",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Vegetated%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
482971,"https://registry.gdi-de.org/id/de.be.csw/d0072cf8-b210-3077-b4c3-aa5e9232f463",NULL,"Downloaddienst - Mittlere effektive Kationenaustauschkapazität (KAKeff) der Böden 2020 (Umweltatlas) (WFS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_kakeff_2020%3Frequest%3DGetCapabilities%26service%3DWFS","Downloaddienst - Mittlere effektive Kationenaustauschkapazität (KAKeff) der Böden 2020 (Umweltatlas) (WFS)"
483142,"9f51ffea-549b-48a7-9d6e-19cf7c84cc40",NULL,"OGC:WMS","https%3A%2F%2Fkart.miljodirektoratet.no%2Farcgis%2Fservices%2Fgrunnforurensning2%2FMapServer%2FWMSServer%3Fservice%3Dwms%26version%3D1.3.0%26request%3Dgetcapabilities",NULL
483219,"eea_r_3035_100_m_fga2-s-2009_p_2009-2016_v01_r00,DAT-222-en",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FFragmentation%2FFragmentation_2009_mesh_density%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
483258,"eea_v_4326_100_k_uhi-intensity_p_2008-2017_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FUrban_Heat_Island_Intensity%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
483267,"10.2909/05cbf86d-0168-47f5-9384-18c84b14f59c",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Vegetated%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
483504,"10.2909/156377d3-14ee-42f9-855e-71d8c710d441",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Heathlands%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
483526,"https://registry.gdi-de.org/id/de.th.csw/613EC54D-F759-4F0F-A00B-55A307F43015",NULL,"OGC:WMS-http-get-map","https%3A%2F%2Fwww.geoproxy.geoportal-th.de%2Fgeoproxy%2Fservices%2Fbodengeologie%3FSERVICE%3DWMS%26REQUEST%3DGetCapabilities%26VERSION%3D1.3.0","INSPIRE-WMS TH Bodengeologie"
483536,"http://id.igeo.pt/cdg/35821c18-cea8-47c4-bde0-4580d6808c11",NULL,"OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fgeoservices.madeira.gov.pt%2Fgeoserver%2FSO_CARTASOLOS%2Fwms%3FVERSION%3D1.3.0%26service%3DWMS%26REQUEST%3DGetCapabilities",NULL
483547,"https://registry.gdi-de.org/id/de.th.csw/613EC54D-F759-4F0F-A00B-55A307F43015",NULL,"OGC:WMS-http-get-map","https%3A%2F%2Fwww.geoproxy.geoportal-th.de%2Fgeoproxy%2Fservices%2Fbodengeologie%3FSERVICE%3DWMS%26REQUEST%3DGetCapabilities%26VERSION%3D1.3.0","INSPIRE-WMS TH Bodengeologie"
483557,"9f51ffea-549b-48a7-9d6e-19cf7c84cc40",NULL,"OGC:WMS","https%3A%2F%2Fkart.miljodirektoratet.no%2Farcgis%2Fservices%2Fgrunnforurensning2%2FMapServer%2FWMSServer%3Fservice%3Dwms%26version%3D1.3.0%26request%3Dgetcapabilities",NULL
483718,"https://registry.gdi-de.org/id/de.be.csw/f926ced5-762b-35a1-8ac6-c8147e1581b6",NULL,"Darstellungsdienst - Wasserhaushalt 2022 - Versickerung aus Niederschlägen (Umweltatlas) (WMS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwms%2Fua_versickerung_2022%3Frequest%3DGetCapabilities%26service%3DWMS","Darstellungsdienst - Wasserhaushalt 2022 - Versickerung aus Niederschlägen (Umweltatlas) (WMS)"
485669,"https://registry.gdi-de.org/id/de.be.csw/f926ced5-762b-35a1-8ac6-c8147e1581b6",NULL,"Darstellungsdienst - Wasserhaushalt 2022 - Versickerung aus Niederschlägen (Umweltatlas) (WMS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwms%2Fua_versickerung_2022%3Frequest%3DGetCapabilities%26service%3DWMS","Darstellungsdienst - Wasserhaushalt 2022 - Versickerung aus Niederschlägen (Umweltatlas) (WMS)"
485784,"http://id.igeo.pt/cdg/35821c18-cea8-47c4-bde0-4580d6808c11",NULL,"OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fgeoservices.madeira.gov.pt%2Fgeoserver%2FSO_CARTASOLOS%2Fwms%3FVERSION%3D1.3.0%26service%3DWMS%26REQUEST%3DGetCapabilities",NULL
486022,"eea_v_4326_100_k_uhi-intensity_p_2008-2017_v01_r00",NULL,"OGC:WMS","https%3A%2F%2Fclimate.discomap.eea.europa.eu%2Farcgis%2Fservices%2FUAMV%2FUrban_Heat_Island_Intensity%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
486028,"10.2909/156377d3-14ee-42f9-855e-71d8c710d441",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Heathlands%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
486127,"10.2909/05cbf86d-0168-47f5-9384-18c84b14f59c",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Vegetated%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
486159,"eea_r_3035_100_m_fga2-s-2009_p_2009-2016_v01_r00,DAT-222-en",NULL,"OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FFragmentation%2FFragmentation_2009_mesh_density%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
489563,"https://registry.gdi-de.org/id/de.be.csw/d0072cf8-b210-3077-b4c3-aa5e9232f463",NULL,"Downloaddienst - Mittlere effektive Kationenaustauschkapazität (KAKeff) der Böden 2020 (Umweltatlas) (WFS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_kakeff_2020%3Frequest%3DGetCapabilities%26service%3DWFS","Downloaddienst - Mittlere effektive Kationenaustauschkapazität (KAKeff) der Böden 2020 (Umweltatlas) (WFS)"
489565,"https://registry.gdi-de.org/id/de.be.csw/d0072cf8-b210-3077-b4c3-aa5e9232f463",NULL,"Downloaddienst - Mittlere effektive Kationenaustauschkapazität (KAKeff) der Böden 2020 (Umweltatlas) (WFS)","https%3A%2F%2Fgdi.berlin.de%2Fservices%2Fwfs%2Fua_boden_kakeff_2020%3Frequest%3DGetCapabilities%26service%3DWFS","Downloaddienst - Mittlere effektive Kationenaustauschkapazität (KAKeff) der Böden 2020 (Umweltatlas) (WFS)"
